"term","score"
"millions",6.76988267673417
"corona",6.7662864768879
"runway",6.76601112712096
"botanic",6.7647924469482
"hefty",6.76225249198533
"wierd",6.76174672441812
"vase",6.76030011943482
"nj",6.75882099120001
"resides",6.75842745354061
"boil",6.75665008665722
"aa",6.75403014349521
"complainers",6.75357280631279
"sakura",6.75302853752543
"lite",6.75051265146654
"professionals",6.74934768711845
"airconditioner",6.74762375527041
"guesthouse",6.74680051350895
"stay.we",6.74627409953042
"vomit",6.74145347807731
"hygiene",6.73937645017453
"nespresso",6.7371199158317
"blank",6.73402751973831
"reminding",6.7316684990974
"escort",6.73090476715145
"baguette",6.73069567754063
"koi",6.72814634784439
"password",6.72798380003589
"aweful",6.72478518829124
"instructed",6.7201477431661
"pamper",6.71815834215787
"letters",6.71763875861086
"lighter",6.7165432126695
"cds",6.71486908984168
"omg",6.71034169109598
"experience.we",6.70959067316169
"loyalty",6.70848025827919
"dealings",6.70594651668642
"cage",6.7052563376656
"greens",6.70298967504734
"syrup",6.70122126990942
"dispute",6.69916297833593
"1hr",6.69833946523034
"accent",6.69708175651851
"something",6.69683900159944
"hottest",6.69664466227052
"pressured",6.69574939929009
"philadelphia",6.69439308727164
"workmen",6.69404348608669
"companions",6.69336383996602
"adjusting",6.6893655057248
"manuel",6.68396687255868
"ola",6.68032912677666
"heed",6.67975822986034
"odour",6.67954614261064
"reduction",6.67705809846806
"gazebo",6.67654379480917
"watery",6.67322871141456
"finer",6.67237598037459
"evelyn",6.6719828939661
"dart",6.66644838241837
"continuing",6.66484733093265
"apologise",6.66313666276304
"guessed",6.6621355272797
"swimmer",6.66045986658953
"surfers",6.65928224482016
"counters",6.65701343047107
"restrictions",6.65343331231001
"minifridge",6.64538904330519
"behold",6.64475759234467
"nick",6.64406665693188
"monitor",6.64379866402315
"innovative",6.64032716080752
"hoot",6.63576744443569
"atocha",6.62685768348798
"appetising",6.62509626600985
"rumbling",6.6225451911489
"starfish",6.62212545443064
"ranges",6.62035576277023
"wrought",6.61890337329525
"scream",6.61615383910498
"electronics",6.61315317596271
"bacteria",6.61278255318708
"hobie",6.61253898984826
"ciao",6.61249938426139
"suggests",6.6112935598441
"rap",6.61127814931173
"stunned",6.60621031595973
"disrepair",6.60567600191367
"noticable",6.60237858059553
"commitment",6.60131196266475
"overboard",6.59748581432996
"servicing",6.5917266010849
"roundtrip",6.58921286574426
"brisas",6.58677291900248
"pcs",6.58611882576938
"respected",6.58412464668004
"coffeemaker",6.58225175709135
"sage",6.57987485823258
"sided",6.5754837421682
"aka",6.57524145338417
"joked",6.57485098370891
"attracts",6.57320860571149
"enforced",6.57276157775224
"themes",6.57009963530662
"transformed",6.5694230803692
"marlin",6.56681566686344
"organization",6.56471561876804
"racket",6.56464323030596
"confronted",6.56253837255251
"overflowing",6.55965020802384
"stacked",6.55931921747075
"decaf",6.55795620291209
"remotely",6.55526494219488
"cinnamon",6.55167725043719
"undergone",6.55036759335927
"obliged",6.5477733325893
"salesmen",6.54618762527728
"resistance",6.54516121941774
"leary",6.54199020283318
"lizard",6.53990984766999
"oils",6.5397743125177
"customary",6.53619442249841
"900",6.53506571039767
"stainless",6.53441045393405
"gps",6.53043478805008
"mikes",6.52886027045039
"carnival",6.52671882725529
"freshened",6.52666327874824
"coud",6.52655455958721
"stools",6.52632700677221
"quiter",6.52375633521212
"behaviour",6.51986694708773
"decorate",6.51888397607778
"excellent.we",6.51844033555029
"wraps",6.51080957101081
"for.the",6.51039290869049
"argument",6.5096682494413
"rainfall",6.50847162326686
"volcano",6.50747586223472
"toiletry",6.50620103204912
"officially",6.5056859578732
"popping",6.50412472486035
"involves",6.50192216280542
"chess",6.50128184067576
"grow",6.49909771966253
"athletic",6.48527111812199
"rinse",6.48509353328757
"economic",6.48373344441247
"inquiring",6.48222686858586
"catalan",6.47925624797694
"fajitas",6.47783502125798
"mintues",6.4740091239376
"blt",6.47348291833429
"descriptions",6.47262582578663
"quinze",6.46933710744614
"ellis",6.46789290193388
"saturdays",6.46605952909643
"barefoot",6.46538935267892
"joel",6.46528429917047
"cabinets",6.46502478810858
"9.00",6.46422086009912
"patch",6.4639121350347
"rising",6.46354616349104
"trousers",6.4623703943943
"visual",6.45958598068924
"daunting",6.45113245440942
"configuration",6.44632496862056
"elephant",6.44361455059418
"waved",6.44135249951155
"me.the",6.43632899692741
"stretched",6.4345423223271
"army",6.43303144081343
"saunas",6.43282998173321
"jackets",6.43123123177793
"stinks",6.43094312810702
"writers",6.42925977977253
"sizable",6.42659110062879
"creams",6.42148698016099
"passage",6.42122650822643
"outlook",6.42106492315155
"sudden",6.41996204770762
"rewarded",6.41754006492296
"freshest",6.41487453763786
"e4",6.41248481756228
"attacked",6.41210250906567
"barbeque",6.40881311476744
"uva",6.40530676049647
"policies",6.4018641199658
"youngest",6.39933982513168
"sacre",6.39834417088846
"shooting",6.39660193794132
"lasts",6.39599582538308
"raked",6.39517875607874
"appetizing",6.3947568181361
"organizing",6.39452474859634
"brewed",6.39387508446833
"lizards",6.39373921586649
"hertz",6.39020165795098
"blueberry",6.38430821037273
"merchants",6.38175813465165
"therapy",6.38175489858032
"lo",6.3809077052643
"underway",6.37861231664036
"jaccuzi",6.37622283570805
"wyndam",6.37519732750888
"gum",6.37467277313634
"yorkers",6.36699554389161
"dest",6.3647609431713
"pads",6.35911999715521
"tied",6.35881638076673
"intestinal",6.3563948446286
"comming",6.35567367322636
"aquatic",6.35457837043659
"supreme",6.35439147205437
"sensor",6.34794729681938
"release",6.34751935086972
"raves",6.34730062649899
"puzzled",6.3413585850068
"calamari",6.34121246675413
"stack",6.33773574391424
"abandoned",6.33555878950596
"patios",6.33305187137877
"30min",6.33258425672277
"40.00",6.32984253094422
"well.we",6.32845527139042
"instruction",6.32676367363315
"counting",6.3239584949661
"downpour",6.31917425710622
"interfere",6.31583920181723
"recovered",6.31415578691219
"them.i",6.31398799063952
"clueless",6.3121157378687
"relocate",6.30836600742978
"peacock",6.30490843840441
"warming",6.30375299222938
"quest",6.30229776789119
"swiming",6.30206318090459
"panic",6.29880744767994
"developing",6.29744876833557
"shark",6.2967381639137
"whcih",6.29526384531105
"u.k",6.28756051262571
"relocated",6.28195112216851
"vegetable",6.27574318778218
"hitch",6.27324686077431
"snag",6.27080995803827
"ceramic",6.26834298563002
"amateurish",6.26554718618531
"280",6.2622309506562
"stared",6.25659023414454
"ginger",6.25553437678849
"bargaining",6.25288190741916
"fights",6.24983403009434
"7.50",6.2496249363934
"freddy",6.24899982529507
"rapid",6.24714150253297
"buffet.the",6.24373046163867
"cvs",6.23850863795524
"purple",6.23836033871026
"weeds",6.237757232571
"killing",6.2371680514455
"sought",6.23489257968053
"belongs",6.22858515252696
"patiently",6.22764226533334
"gushing",6.22724766120576
"displays",6.227087395255
"mia",6.22169960945738
"determined",6.21214642910877
"exploration",6.2084932463975
"gal",6.20580079563435
"to.the",6.20509841963883
"bomb",6.20432929780443
"climbed",6.20351446152196
"unexpectedly",6.20343122206861
"munchies",6.20150300682767
"bubba",6.20143181732179
"virginia",6.19898351790527
"bermuda",6.19799850556808
"wealth",6.19768103103521
"dunkin",6.19571288036803
"magically",6.19370899073917
"nook",6.19127277461254
"famed",6.18488381970204
"watches",6.18389781653603
"violently",6.1811458494252
"definition",6.17866799971134
"platters",6.17772062580724
"swamp",6.17605211183037
"alert",6.17248817207273
"medications",6.17150007916938
"specialties",6.16687180711242
"unload",6.16601727263509
"62",6.16343835476502
"dependent",6.16162947966335
"mode",6.16092678119969
"nightstand",6.1545975671499
"9.30",6.15368993865785
"presents",6.15298614208532
"pops",6.15157097341904
"ohio",6.14963146161624
"permission",6.14083489461304
"depressed",6.13952145535926
"consecutive",6.13909320407531
"festivities",6.13448400203341
"bumping",6.13374265123555
"ironed",6.13023131665664
"rub",6.12994235671616
"disposal",6.12280819206924
"exhausting",6.12178812733165
"allergy",6.11603434906942
"dissatisfied",6.11420550022308
"iberostars",6.11211457873195
"scratchy",6.1084929842383
"independently",6.10732618033426
"bowls",6.10560645501897
"draft",6.10422095399721
"puddle",6.09882757047652
"records",6.09411637721678
"shortcomings",6.09117702753303
"kiddie",6.0899418719489
"nails",6.08727406229748
"filters",6.08694340446669
"espn",6.08669956418663
"specify",6.07737190420492
"speedboat",6.075615497388
"wheeler",6.07351678686019
"deliberately",6.06872129582707
"candid",6.06606070931632
"olives",6.06542192167266
"vaulted",6.06468180121286
"hash",6.06447153867501
"development",6.06418966153967
"shook",6.06342405006687
"explains",6.05916990727666
"carrer",6.05585450329308
"kicking",6.05388225471969
"humorous",6.05101667102128
"belong",6.04898738948823
"wasn",6.046950702523
"guacamole",6.04576512710196
"insisting",6.04336463669705
"represent",6.04273495658903
"popped",6.04003776840836
"emphasis",6.03850145599169
"lido",6.03589562645456
"niggles",6.0341676573192
"lbs",6.03107566789783
"concluded",6.02890836914635
"outfit",6.02872838636747
"scooter",6.02646289841738
"hmmmm",6.02508355823125
"decked",6.01974780141796
"miniscule",6.01778395571038
"exits",6.01381431447781
"honeymooned",6.00682519131918
"racks",6.00633902580886
"civilized",6.00420506631607
"whiskey",5.98570894697738
"labeled",5.98415187275259
"nancy",5.98387171810391
"tolerance",5.97973796117294
"a0",5.97559174380419
"supportive",5.96942160112364
"riser",5.96672806243474
"similiar",5.96619602314842
"biggie",5.96513700811611
"tab",5.96085777718109
"forgive",5.95364534469771
"360",5.9535672155244
"spas",5.94749537006909
"painfully",5.93926396483703
"spoons",5.93839974649731
"bone",5.93430724372549
"refreshment",5.93409579683876
"conversion",5.9310283500447
"judged",5.92949799776775
"evidently",5.92772598715847
"vcr",5.92755913292207
"occurrence",5.91533978219792
"karoke",5.9140842213278
"scotch",5.91308082834521
"paddle",5.90823087197834
"unaware",5.9081817933298
"dying",5.90768605347215
"macdonalds",5.90474935022509
"wreck",5.90245207912876
"seperated",5.8962587262442
"underwear",5.89532987891626
"shibuya",5.89240411367125
"vinegar",5.88046853593137
"stamps",5.87915761089732
"string",5.87594475629562
"hooks",5.87142494941059
"rusted",5.86536368694446
"powered",5.86428977225119
"vallarta",5.86307927358643
"drink.the",5.86140073777317
"use.the",5.86075169206906
"paste",5.85994065049156
"vell",5.85846015477855
"buzzer",5.85723788426383
"8c",5.8537834494094
"straightforward",5.85295238936241
"randomly",5.85041922680964
"sewing",5.85003744833764
"prescription",5.84868288961807
"torrential",5.84774854843627
"darn",5.84329008235632
"circles",5.84027557961612
"chanel",5.83297723108957
"tues",5.83228733560481
"sanitary",5.83166400448279
"functions",5.82943293918093
"hibiscus",5.82895218135237
"74",5.82562394167719
"trampoline",5.82547865673855
"reader",5.82211024234316
"stranger",5.82055273104926
"gf",5.82019763854739
"headphones",5.81850983380519
"applies",5.81770402215398
"communicated",5.81756273881742
"erratic",5.81745349475039
"killed",5.81431587175093
"tunnel",5.81398972735736
"misunderstanding",5.81360555939036
"bismal",5.81329268776502
"breezy",5.81006391737421
"socialize",5.80939931853626
"kleenex",5.80737412674915
"reassuring",5.80665823053479
"activated",5.8061809356364
"statues",5.80590712891965
"fancied",5.80177112029748
"phoning",5.80096470787647
"sunbathers",5.797003703874
"upholstery",5.79644921651651
"activate",5.79450670065393
"lobby.the",5.79284213000395
"walkers",5.79052526311318
"validate",5.78970656014587
"leftover",5.78752886884543
"gained",5.78126941108075
"clad",5.77793876554199
"lengths",5.77768501342312
"jar",5.77579911985031
"gala",5.77453814962254
"participating",5.76471373778119
"flagged",5.76180929433408
"mare",5.7583089121973
"averaged",5.7582093986002
"retrospect",5.75777004550791
"culinary",5.75718913057771
"scenes",5.75671917867184
"steady",5.74520885072451
"pool.there",5.74232744076645
"omar",5.73477124898785
"pie",5.73410666973441
"show",5.7335795416068
"organising",5.73177314173149
"raising",5.73134920902038
"roped",5.73085753179977
"grapefruit",5.72954578654513
"resembled",5.72700883013291
"padding",5.72445662582189
"260",5.7232989243287
"mixing",5.72218013953229
"permanently",5.72168846509248
"returns",5.72093021558852
"coloring",5.71232082807487
"comb",5.70971487494512
"occur",5.70664927004644
"introduce",5.70428329497128
"sailed",5.70033007364412
"decidedly",5.69860058979763
"graduation",5.69810076655848
"turf",5.69802741011969
"cables",5.69494408738965
"um",5.69463339662683
"fancier",5.69379252584373
"offsite",5.69335683222805
"buds",5.69222495860348
"runny",5.68843208674412
"shouldnt",5.68733236014538
"happiness",5.67651708381418
"dreamed",5.67647132728572
"tune",5.67599038747916
"leaf",5.67325169747419
"hovering",5.66822122704432
"creatures",5.6641097571617
"signing",5.65756334135204
"refrigerators",5.65692813767519
"cubes",5.64574991908898
"tthe",5.63624602355315
"unlock",5.62306369794586
"budge",5.62152477560783
"workmanship",5.61810561784942
"inland",5.61080287480425
"necessity",5.60499047383425
"revenge",5.60453684467273
"peice",5.60108760696199
"gestures",5.59818555704337
"cheeseburger",5.59642762558932
"throat",5.59277777469519
"decks",5.5927330581545
"samples",5.5926235099472
"45am",5.58643630564762
"animacion",5.58175782969533
"subjected",5.58163786901091
"stealing",5.58124209444272
"martinis",5.57097150951797
"william",5.57037866889215
"pulls",5.56867632804049
"it.all",5.56857595906806
"chasing",5.56409996913195
"drew",5.56371806019744
"wicker",5.55054083517277
"county",5.55040660187811
"catamarans",5.54665983840519
"swimsuits",5.54415482308573
"partied",5.54076694194959
"sellers",5.53672225440096
"fired",5.53460156479564
"buggies",5.53164438028188
"candlelight",5.53130954908057
"trend",5.52809994577493
"gambler",5.52705076398087
"twenties",5.52525966283994
"550",5.51812150259852
"papaya",5.50786459393707
"dispensers",5.50620083975401
"greatful",5.50409663738963
"stumble",5.50321485128803
"lasagna",5.49980074319284
"rounds",5.49794301620922
"festive",5.49617536773824
"mud",5.49569023368567
"tanned",5.49405498035241
"owe",5.49329503896671
"housing",5.49281910397556
"bounce",5.48718499291405
"afterward",5.48704734504268
"creperie",5.48396280904896
"uncle",5.48363523029523
"gaps",5.48350610453357
"photographers",5.48336043869124
"leader",5.48054080731565
"population",5.47565946520753
"reaching",5.47459678963235
"converse",5.47304118581196
"tequila",5.47225832186768
"unhealthy",5.47071600223911
"me.i",5.46392206974811
"published",5.46106925616118
"elected",5.45072959380851
"guilty",5.44717152982271
"drama",5.44543175232446
"stopper",5.44540259749968
"transaction",5.43685145608067
"bodies",5.43574987345475
"babysitting",5.43374118218213
"shifts",5.43306396918222
"swapped",5.42070701744659
"envelope",5.42044747663831
"upholstered",5.41746948028292
"lord",5.4153664132596
"napping",5.41343090112066
"chief",5.4127783178035
"choc",5.41176962290991
"stocking",5.40798008339163
"eliminated",5.38813713185848
"blink",5.38675195814744
"sunning",5.37812614568259
"runner",5.37537432509777
"masseuse",5.37497504688687
"inspect",5.37218230875355
"wellington",5.36181631741422
"dismay",5.36044740041571
"americanized",5.35972204239563
"mimosa",5.35670327326923
"trim",5.3527995289443
"announced",5.35050498999493
"nets",5.34724782803509
"sessions",5.33861693899642
"locos",5.33764277469228
